faction_id,faction_name,start_date,finish_date,member_mk_ids,knesset
253,תנועת החירות,1964-08-21,1965-11-22,"[453, 478, 295, 510, 489, 638, 647, 237, 622, 271, 432, 639, 692, 284, 254, 511]",5
255,גוש תנועת החרות-מפלגה ליברלית,1964-08-20,1965-11-22,[609],5
261,אחדות העבודה - פועלי ציון,1964-05-12,1965-05-03,"[290, 323, 682, 524, 467, 342, 310, 383]",5
261,אחדות העבודה - פועלי ציון,1964-05-11,1964-05-11,"[290, 323, 294, 682, 524, 467, 310, 342, 383]",5
271,המפלגה הליברלית,1963-11-12,1965-11-22,"[544, 578, 452, 548, 551, 615, 393, 333, 591, 240, 593, 624, 658, 601, 443, 318]",5
247,המפלגה הליברלית החדשה,1963-11-11,1965-11-22,[329],5
251,מפלגת פועלי ארץ ישראל,1963-05-18,1965-04-30,"[641, 259, 643, 392, 268, 525, 270, 530, 277, 413, 541, 672, 545, 546, 423, 298, 683, 684, 685, 688, 307, 563, 441, 313, 319, 448, 326, 583, 584, 585, 459, 334, 597, 473, 248, 608, 355, 104, 488, 236, 247, 376]",5
251,מפלגת פועלי ארץ ישראל,1963-05-17,1963-05-17,"[641, 259, 643, 392, 266, 268, 525, 270, 530, 277, 413, 541, 672, 545, 546, 423, 298, 683, 684, 685, 688, 307, 563, 441, 313, 319, 448, 326, 583, 584, 585, 459, 334, 597, 473, 248, 608, 355, 104, 488, 236, 247, 376]",5
269,חזית דתית לאומית,1963-04-03,1965-11-22,"[288, 417, 642, 301, 398, 403, 245, 630, 663, 602, 635, 543]",5
269,חזית דתית לאומית,1963-04-02,1963-04-02,"[288, 417, 642, 301, 398, 403, 245, 630, 663, 602, 635, 350, 543]",5
269,חזית דתית לאומית,1962-11-09,1963-04-01,"[288, 417, 642, 301, 398, 403, 245, 630, 663, 635, 350, 543]",5
269,חזית דתית לאומית,1962-11-08,1962-11-08,"[288, 417, 642, 517, 301, 398, 403, 245, 630, 663, 635, 350, 543]",5
243,מפלגת הפועלים המאוחדת,1962-10-25,1965-11-22,"[416, 676, 421, 654, 305, 433, 625, 599, 315]",5
243,מפלגת הפועלים המאוחדת,1962-10-24,1962-10-24,"[416, 676, 421, 613, 654, 305, 433, 625, 599, 315]",5
251,מפלגת פועלי ארץ ישראל,1962-08-29,1963-05-16,"[641, 259, 643, 392, 266, 268, 525, 270, 530, 277, 541, 672, 545, 546, 423, 298, 683, 684, 685, 688, 307, 563, 441, 313, 319, 448, 326, 583, 584, 585, 459, 334, 597, 473, 248, 608, 355, 104, 488, 236, 247, 376]",5
251,מפלגת פועלי ארץ ישראל,1962-08-28,1962-08-28,"[641, 259, 643, 392, 266, 268, 525, 270, 530, 277, 541, 672, 545, 546, 423, 298, 683, 684, 685, 688, 307, 563, 441, 313, 314, 319, 448, 326, 583, 584, 585, 459, 334, 597, 473, 248, 608, 355, 104, 488, 236, 247, 376]",5
251,מפלגת פועלי ארץ ישראל,1962-08-24,1962-08-27,"[641, 259, 643, 392, 266, 268, 525, 270, 530, 277, 541, 672, 545, 546, 423, 683, 684, 685, 688, 307, 563, 441, 313, 314, 319, 448, 326, 583, 584, 585, 459, 334, 597, 473, 248, 608, 355, 104, 488, 236, 247, 376]",5
251,מפלגת פועלי ארץ ישראל,1962-08-23,1962-08-23,"[641, 259, 643, 392, 266, 268, 525, 270, 530, 277, 541, 672, 545, 546, 423, 683, 684, 685, 688, 307, 563, 441, 313, 314, 190, 319, 448, 326, 583, 584, 585, 459, 334, 597, 473, 248, 608, 355, 104, 488, 236, 247, 376]",5
265,המפלגה הקומוניסטית הישראלית,1961-10-10,1965-11-22,"[542, 394, 430, 507, 414]",5
253,תנועת החירות,1961-10-09,1964-08-20,"[453, 478, 295, 510, 489, 638, 647, 237, 622, 271, 432, 639, 370, 692, 284, 254, 511]",5
265,המפלגה הקומוניסטית הישראלית,1961-10-09,1961-10-09,"[542, 394, 395, 430, 507, 414]",5
245,אגודת ישראל,1961-09-04,1965-11-22,"[481, 346, 477, 686]",5
249,הקידמה והפיתוח,1961-09-04,1965-11-22,"[520, 129]",5
259,השיתוף והאחוה,1961-09-04,1965-11-22,"[497, 550]",5
263,פועלי אגודת ישראל,1961-09-04,1965-11-22,"[456, 463]",5
261,אחדות העבודה - פועלי ציון,1961-09-04,1964-05-10,"[290, 294, 682, 524, 467, 310, 342, 383]",5
271,המפלגה הליברלית,1961-09-04,1963-11-11,"[544, 578, 452, 548, 551, 615, 393, 333, 591, 240, 593, 624, 658, 601, 442, 443, 318]",5
269,חזית דתית לאומית,1961-09-04,1962-11-07,"[288, 417, 642, 517, 301, 398, 403, 245, 630, 663, 350, 543]",5
243,מפלגת הפועלים המאוחדת,1961-09-04,1962-10-23,"[416, 676, 421, 613, 654, 305, 433, 625, 315]",5
251,מפלגת פועלי ארץ ישראל,1961-09-04,1962-08-22,"[641, 259, 643, 392, 266, 268, 525, 270, 530, 277, 541, 672, 545, 546, 423, 683, 684, 685, 688, 307, 563, 441, 313, 314, 190, 319, 448, 326, 583, 584, 585, 459, 334, 597, 473, 248, 608, 355, 104, 236, 247, 376]",5
253,תנועת החירות,1961-09-04,1961-10-08,"[453, 478, 295, 510, 489, 638, 647, 237, 622, 271, 432, 370, 692, 284, 254, 639]",5
265,המפלגה הקומוניסטית הישראלית,1961-09-04,1961-10-08,"[394, 395, 430, 507, 542]",5
227,המפלגה הפרוגרסיבית,1961-07-26,1961-09-04,"[615, 393, 333, 593, 442]",4
223,הציונים הכלליים,1961-06-26,1961-09-04,"[544, 548, 591, 240, 624, 318, 159]",4
239,חזית דתית תורתית,1961-05-31,1961-09-04,"[481, 456, 686, 463, 346, 477]",4
239,חזית דתית תורתית,1961-05-30,1961-05-30,"[481, 456, 686, 463, 505, 346, 477]",4
221,תנועת החירות,1961-03-22,1961-09-04,"[453, 478, 295, 510, 489, 638, 647, 237, 622, 271, 639, 370, 243, 692, 284, 254, 511]",4
221,תנועת החירות,1961-03-21,1961-03-21,"[453, 478, 295, 510, 489, 638, 647, 237, 622, 271, 639, 370, 243, 692, 187, 284, 254, 511]",4
231,אחדות העבודה - פועלי ציון,1960-10-26,1961-09-04,"[290, 294, 524, 467, 310, 342, 383]",4
231,אחדות העבודה - פועלי ציון,1960-10-25,1960-10-25,"[290, 294, 682, 524, 467, 310, 342, 383]",4
213,מפלגת הפועלים המאוחדת,1960-07-11,1961-09-04,"[416, 676, 421, 613, 305, 433, 625, 599, 315]",4
213,מפלגת הפועלים המאוחדת,1960-07-10,1960-07-10,"[416, 676, 421, 613, 305, 433, 625, 599, 185, 315]",4
219,מפלגת פועלי ארץ ישראל,1960-05-24,1961-09-04,"[641, 259, 643, 392, 266, 268, 525, 270, 530, 277, 413, 541, 672, 545, 546, 423, 298, 683, 684, 685, 688, 563, 181, 313, 314, 441, 190, 319, 448, 326, 583, 584, 585, 459, 334, 468, 597, 473, 248, 608, 355, 104, 488, 236, 247, 376]",4
219,מפלגת פועלי ארץ ישראל,1960-05-23,1960-05-23,"[641, 259, 643, 392, 266, 268, 525, 270, 530, 277, 413, 541, 672, 545, 546, 423, 298, 683, 684, 685, 688, 307, 563, 181, 313, 314, 441, 190, 319, 448, 326, 583, 584, 585, 459, 334, 468, 597, 473, 248, 608, 355, 104, 488, 236, 247, 376]",4
235,המפלגה הקומוניסטית הישראלית,1959-12-17,1961-09-04,"[507, 430, 542]",4
235,המפלגה הקומוניסטית הישראלית,1959-12-16,1959-12-16,"[395, 542, 430, 507]",4
207,חזית דתית לאומית,1959-12-01,1961-09-04,[398],3
217,הקידמה והפיתוח,1959-11-30,1961-09-04,"[520, 129]",4
225,חקלאות ופיתוח,1959-11-30,1961-09-04,[179],4
229,השיתוף והאחוה,1959-11-30,1961-09-04,"[360, 233]",4
237,חזית דתית לאומית,1959-11-30,1961-09-04,"[288, 417, 642, 517, 301, 403, 245, 630, 663, 350, 543]",4
227,המפלגה הפרוגרסיבית,1959-11-30,1961-07-25,"[615, 393, 458, 333, 593, 442]",4
223,הציונים הכלליים,1959-11-30,1961-06-25,"[544, 548, 591, 240, 624, 249, 318, 159]",4
239,חזית דתית תורתית,1959-11-30,1961-05-29,"[481, 456, 686, 463, 505, 477]",4
221,תנועת החירות,1959-11-30,1961-03-20,"[453, 478, 295, 510, 489, 638, 647, 237, 622, 271, 639, 243, 692, 187, 284, 254, 511]",4
231,אחדות העבודה - פועלי ציון,1959-11-30,1960-10-24,"[290, 294, 682, 524, 467, 310, 342]",4
213,מפלגת הפועלים המאוחדת,1959-11-30,1960-07-09,"[416, 676, 421, 613, 305, 433, 625, 185, 315]",4
219,מפלגת פועלי ארץ ישראל,1959-11-30,1960-05-22,"[641, 259, 643, 392, 266, 268, 525, 270, 530, 277, 413, 541, 672, 545, 546, 423, 298, 683, 684, 685, 688, 307, 563, 313, 314, 441, 190, 319, 448, 326, 583, 584, 585, 459, 334, 468, 597, 473, 248, 608, 355, 104, 488, 236, 247, 376]",4
235,המפלגה הקומוניסטית הישראלית,1959-11-30,1959-12-15,"[395, 430, 507]",4
219,מפלגת פועלי ארץ ישראל,1959-11-24,1961-09-04,[429],3
195,הציונים הכלליים,1959-09-14,1959-11-30,"[544, 289, 386, 578, 548, 581, 624, 535, 600, 249, 282, 318]",3
189,מפלגת פועלי ארץ ישראל,1959-07-07,1959-11-30,"[641, 259, 643, 392, 266, 523, 268, 525, 270, 529, 530, 277, 541, 286, 672, 683, 684, 429, 685, 441, 313, 314, 188, 326, 584, 585, 459, 460, 334, 468, 473, 248, 480, 608, 355, 483, 488, 362, 247, 376]",3
189,מפלגת פועלי ארץ ישראל,1959-07-06,1959-07-06,"[641, 259, 643, 392, 266, 523, 268, 525, 270, 529, 530, 277, 541, 286, 672, 683, 684, 429, 685, 441, 313, 314, 188, 326, 584, 585, 459, 460, 334, 468, 473, 248, 480, 608, 355, 483, 488, 362, 247, 376, 380]",3
209,חזית דתית תורתית,1959-03-03,1959-11-30,"[481, 456, 463, 505, 346, 477]",3
209,חזית דתית תורתית,1959-03-02,1959-03-02,"[481, 456, 297, 463, 505, 346, 477]",3
189,מפלגת פועלי ארץ ישראל,1959-01-29,1959-07-05,"[641, 259, 643, 392, 266, 523, 268, 525, 270, 529, 530, 277, 541, 286, 672, 683, 684, 685, 441, 313, 314, 188, 326, 584, 585, 459, 460, 334, 468, 473, 248, 480, 608, 355, 483, 488, 362, 247, 376, 380]",3
189,מפלגת פועלי ארץ ישראל,1959-01-28,1959-01-28,"[641, 259, 643, 392, 266, 523, 268, 525, 270, 529, 530, 277, 668, 541, 286, 672, 683, 684, 685, 441, 313, 314, 188, 326, 584, 585, 459, 460, 334, 468, 473, 248, 480, 608, 355, 483, 488, 362, 247, 376, 380]",3
203,אחדות העבודה - פועלי ציון,1958-09-18,1959-11-30,"[294, 264, 586, 682, 524, 467, 276, 310, 342, 383]",3
203,אחדות העבודה - פועלי ציון,1958-09-17,1958-09-17,"[549, 294, 264, 586, 682, 524, 467, 276, 310, 342, 383]",3
203,אחדות העבודה - פועלי ציון,1958-06-10,1958-09-16,"[549, 294, 586, 682, 524, 467, 276, 310, 342, 383]",3
203,אחדות העבודה - פועלי ציון,1958-06-09,1958-06-09,"[549, 294, 586, 682, 428, 524, 467, 276, 310, 342, 383]",3
189,מפלגת פועלי ארץ ישראל,1957-12-20,1959-01-27,"[641, 259, 643, 392, 266, 523, 268, 525, 270, 529, 530, 277, 668, 541, 286, 672, 683, 684, 685, 441, 313, 314, 188, 326, 584, 459, 460, 334, 468, 473, 248, 480, 608, 355, 483, 488, 362, 247, 376, 380]",3
189,מפלגת פועלי ארץ ישראל,1957-12-19,1957-12-19,"[641, 259, 643, 392, 266, 523, 268, 525, 270, 529, 530, 277, 668, 541, 286, 672, 683, 684, 685, 441, 313, 314, 188, 326, 584, 459, 460, 334, 468, 473, 248, 480, 608, 355, 483, 488, 362, 627, 247, 376, 380]",3
199,המפלגה הפרוגרסיבית,1957-10-29,1959-11-30,"[640, 615, 393, 442, 447]",3
199,המפלגה הפרוגרסיבית,1957-10-28,1957-10-28,"[640, 615, 393, 560, 442, 447]",3
189,מפלגת פועלי ארץ ישראל,1957-08-01,1957-12-18,"[641, 259, 643, 392, 266, 523, 268, 525, 270, 529, 530, 277, 668, 541, 286, 672, 683, 684, 685, 441, 313, 314, 188, 326, 584, 459, 460, 334, 468, 473, 248, 480, 608, 483, 488, 362, 627, 247, 376, 380]",3
189,מפלגת פועלי ארץ ישראל,1957-07-31,1957-07-31,"[641, 259, 643, 392, 266, 523, 268, 525, 270, 529, 530, 277, 668, 541, 286, 672, 683, 684, 685, 441, 313, 314, 188, 326, 584, 459, 460, 334, 468, 473, 248, 480, 608, 483, 488, 362, 239, 627, 247, 376, 380]",3
195,הציונים הכלליים,1957-06-17,1959-09-13,"[544, 289, 386, 578, 548, 581, 620, 624, 535, 600, 249, 282, 318]",3
195,הציונים הכלליים,1957-06-16,1957-06-16,"[544, 289, 386, 578, 548, 581, 620, 624, 273, 535, 600, 249, 282, 318]",3
189,מפלגת פועלי ארץ ישראל,1956-10-25,1957-07-30,"[641, 259, 643, 392, 266, 523, 268, 525, 270, 529, 530, 277, 668, 541, 286, 672, 683, 684, 685, 441, 313, 314, 188, 326, 584, 459, 460, 334, 468, 473, 248, 480, 608, 483, 362, 239, 627, 247, 376, 380]",3
189,מפלגת פועלי ארץ ישראל,1956-10-24,1956-10-24,"[641, 259, 643, 392, 266, 523, 268, 525, 270, 529, 530, 277, 668, 541, 286, 672, 683, 684, 685, 441, 313, 314, 188, 191, 326, 584, 459, 460, 334, 468, 473, 248, 480, 608, 483, 362, 239, 627, 247, 376, 380]",3
189,מפלגת פועלי ארץ ישראל,1956-10-09,1956-10-23,"[641, 259, 643, 392, 266, 523, 268, 525, 270, 529, 530, 277, 668, 541, 286, 672, 683, 684, 685, 441, 314, 188, 191, 326, 584, 459, 460, 334, 468, 473, 248, 480, 608, 483, 362, 239, 627, 247, 376, 380]",3
189,מפלגת פועלי ארץ ישראל,1956-10-08,1956-10-08,"[641, 259, 643, 392, 266, 523, 268, 525, 270, 529, 530, 277, 668, 541, 286, 672, 681, 683, 684, 685, 441, 314, 188, 191, 326, 584, 459, 460, 334, 468, 473, 248, 480, 608, 483, 362, 239, 627, 247, 376, 380]",3
189,מפלגת פועלי ארץ ישראל,1956-10-02,1956-10-07,"[641, 259, 643, 392, 266, 523, 268, 525, 270, 529, 530, 277, 668, 541, 286, 672, 681, 683, 684, 685, 441, 314, 188, 191, 326, 584, 459, 460, 334, 468, 473, 248, 480, 483, 362, 239, 627, 247, 376, 380]",3
189,מפלגת פועלי ארץ ישראל,1956-10-01,1956-10-01,"[641, 259, 643, 392, 266, 523, 268, 525, 270, 529, 530, 277, 668, 541, 286, 672, 681, 683, 684, 685, 307, 441, 314, 188, 191, 326, 584, 459, 460, 334, 468, 473, 248, 480, 483, 362, 239, 627, 247, 376, 380]",3
191,הרשימה הדמוקרטית לערביי ישראל,1956-02-14,1959-11-30,"[497, 605]",3
191,הרשימה הדמוקרטית לערביי ישראל,1956-02-13,1956-02-13,"[497, 251, 605]",3
189,מפלגת פועלי ארץ ישראל,1955-11-15,1956-09-30,"[641, 259, 643, 392, 266, 523, 268, 525, 270, 529, 530, 277, 668, 286, 672, 681, 683, 684, 685, 307, 441, 314, 188, 191, 326, 584, 459, 460, 334, 468, 473, 248, 480, 483, 362, 239, 627, 247, 376, 380]",3
189,מפלגת פועלי ארץ ישראל,1955-11-14,1955-11-14,"[641, 259, 643, 392, 266, 523, 268, 525, 270, 529, 530, 277, 665, 668, 286, 672, 681, 683, 684, 685, 307, 441, 314, 188, 191, 326, 584, 459, 460, 334, 468, 473, 248, 480, 483, 362, 239, 627, 247, 376, 380]",3
203,אחדות העבודה - פועלי ציון,1955-10-13,1958-06-08,"[549, 294, 586, 682, 428, 524, 276, 310, 342, 383]",3
203,אחדות העבודה - פועלי ציון,1955-10-12,1955-10-12,"[549, 294, 586, 491, 428, 524, 682, 276, 310, 342, 383]",3
185,מפלגת הפועלים המאוחדת,1955-09-22,1959-11-30,"[416, 676, 421, 613, 305, 433, 625, 185, 315]",3
185,מפלגת הפועלים המאוחדת,1955-09-21,1955-09-21,"[416, 676, 421, 613, 305, 433, 625, 438, 185, 315]",3
193,תנועת החירות,1955-08-15,1959-11-30,"[453, 478, 295, 489, 638, 237, 622, 271, 639, 243, 692, 187, 284, 254, 511]",3
197,חקלאות ופיתוח,1955-08-15,1959-11-30,[420],3
205,המפלגה הקומוניסטית הישראלית,1955-08-15,1959-11-30,"[542, 394, 395, 430, 507, 414]",3
207,חזית דתית לאומית,1955-08-15,1959-11-30,"[288, 417, 517, 301, 398, 403, 245, 630, 663, 602, 350]",3
211,הקידמה והעבודה,1955-08-15,1959-11-30,"[540, 422]",3
209,חזית דתית תורתית,1955-08-15,1959-03-01,"[481, 456, 297, 463, 505, 477]",3
199,המפלגה הפרוגרסיבית,1955-08-15,1957-10-27,"[640, 615, 393, 560, 442]",3
195,הציונים הכלליים,1955-08-15,1957-06-15,"[544, 289, 386, 578, 548, 581, 620, 624, 273, 535, 249, 282, 318]",3
191,הרשימה הדמוקרטית לערביי ישראל,1955-08-15,1956-02-12,"[251, 605]",3
189,מפלגת פועלי ארץ ישראל,1955-08-15,1955-11-13,"[641, 259, 643, 392, 266, 268, 525, 270, 529, 530, 277, 665, 668, 286, 672, 681, 683, 684, 685, 307, 441, 314, 188, 191, 326, 584, 459, 460, 334, 468, 473, 248, 480, 483, 362, 239, 627, 247, 376, 380]",3
203,אחדות העבודה - פועלי ציון,1955-08-15,1955-10-11,"[549, 294, 586, 491, 428, 682, 276, 310, 342, 383]",3
185,מפלגת הפועלים המאוחדת,1955-08-15,1955-09-20,"[416, 676, 613, 433, 305, 625, 438, 185, 315]",3
149,מפלגת פועלי ארץ ישראל,1953-12-02,1955-08-15,"[643, 392, 266, 523, 268, 525, 270, 529, 530, 277, 665, 666, 668, 541, 669, 672, 675, 296, 681, 683, 684, 429, 685, 568, 441, 313, 314, 188, 326, 584, 457, 459, 460, 334, 468, 469, 473, 603, 482, 504, 362, 246, 247, 248, 380]",2
149,מפלגת פועלי ארץ ישראל,1953-12-01,1953-12-01,"[643, 392, 266, 523, 268, 525, 270, 529, 530, 277, 665, 666, 668, 541, 669, 672, 675, 296, 681, 683, 684, 429, 685, 568, 441, 313, 314, 188, 326, 584, 457, 459, 460, 334, 468, 469, 473, 603, 248, 482, 504, 362, 246, 247, 376, 380]",2
153,תנועת החירות,1953-07-07,1955-08-15,"[453, 489, 638, 237, 622, 692, 284, 254]",2
153,תנועת החירות,1953-07-06,1953-07-06,"[453, 295, 489, 638, 237, 622, 692, 284, 254]",2
171,עם התורה אגודת ישראל,1953-06-25,1955-08-15,"[297, 481, 477]",2
171,עם התורה אגודת ישראל,1953-06-24,1953-06-24,"[477, 297, 481, 357]",2
171,עם התורה אגודת ישראל,1953-06-01,1953-06-23,"[477, 481, 357]",2
149,מפלגת פועלי ארץ ישראל,1953-05-04,1953-11-30,"[643, 392, 266, 523, 268, 525, 270, 529, 530, 277, 665, 666, 668, 541, 669, 672, 675, 296, 681, 683, 684, 429, 685, 568, 441, 313, 314, 188, 326, 584, 457, 459, 460, 334, 468, 469, 473, 248, 482, 504, 362, 246, 247, 376, 380]",2
149,מפלגת פועלי ארץ ישראל,1952-12-22,1953-05-03,"[643, 392, 266, 523, 268, 525, 270, 529, 530, 277, 665, 666, 668, 541, 669, 672, 675, 296, 681, 683, 684, 429, 685, 568, 441, 313, 314, 188, 326, 584, 457, 459, 460, 334, 468, 469, 473, 248, 482, 504, 362, 246, 247, 376]",2
149,מפלגת פועלי ארץ ישראל,1952-12-09,1952-12-21,"[643, 392, 266, 523, 268, 525, 270, 529, 530, 277, 665, 666, 668, 541, 669, 672, 675, 296, 681, 683, 684, 429, 685, 568, 441, 313, 314, 188, 326, 584, 457, 459, 460, 334, 468, 469, 473, 248, 482, 504, 362, 246, 247, 376, 378]",2
149,מפלגת פועלי ארץ ישראל,1952-12-08,1952-12-08,"[643, 392, 266, 523, 268, 525, 270, 529, 530, 277, 665, 666, 668, 541, 669, 672, 675, 296, 680, 681, 683, 684, 429, 685, 568, 441, 313, 314, 188, 326, 584, 457, 459, 460, 334, 468, 469, 473, 248, 482, 504, 362, 246, 247, 376, 378]",2
169,המזרחי ודתיים בלתי מפלגתיים,1952-08-15,1955-08-15,"[517, 301]",2
169,המזרחי ודתיים בלתי מפלגתיים,1952-08-14,1952-08-14,"[517, 571, 301]",2
149,מפלגת פועלי ארץ ישראל,1952-07-14,1952-12-07,"[643, 392, 266, 268, 525, 270, 529, 530, 277, 665, 666, 668, 541, 669, 672, 675, 296, 680, 681, 683, 684, 429, 685, 568, 441, 313, 314, 188, 326, 584, 457, 459, 460, 334, 468, 469, 473, 248, 482, 504, 362, 246, 247, 376, 378]",2
149,מפלגת פועלי ארץ ישראל,1952-07-13,1952-07-13,"[643, 392, 266, 268, 525, 270, 529, 530, 277, 665, 666, 668, 541, 669, 672, 675, 296, 680, 681, 683, 684, 429, 685, 568, 441, 313, 314, 188, 326, 584, 457, 459, 460, 334, 468, 469, 473, 606, 248, 482, 504, 362, 246, 247, 376, 378]",2
149,מפלגת פועלי ארץ ישראל,1952-04-05,1952-07-12,"[643, 392, 266, 268, 525, 270, 529, 530, 277, 665, 666, 668, 541, 669, 672, 675, 296, 680, 681, 683, 684, 429, 685, 568, 441, 313, 314, 188, 326, 584, 459, 460, 334, 468, 469, 473, 606, 248, 482, 504, 362, 246, 247, 376, 378]",2
149,מפלגת פועלי ארץ ישראל,1952-04-04,1952-04-04,"[643, 392, 266, 268, 525, 270, 529, 530, 277, 665, 666, 668, 541, 669, 672, 675, 296, 680, 681, 683, 684, 429, 685, 568, 441, 313, 314, 188, 326, 584, 459, 460, 334, 468, 469, 473, 606, 248, 482, 504, 362, 246, 247, 376, 378, 381]",2
153,תנועת החירות,1951-11-03,1953-07-05,"[295, 489, 638, 237, 622, 692, 284, 254]",2
153,תנועת החירות,1951-11-02,1951-11-02,"[295, 489, 638, 237, 622, 692, 284, 254, 511]",2
161,המפלגה הפרוגרסיבית,1951-09-11,1955-08-15,"[560, 393, 442, 615]",2
161,המפלגה הפרוגרסיבית,1951-09-10,1951-09-10,"[352, 615, 393, 560, 593, 442]",2
147,מפלגת הפועלים המאוחדת,1951-08-20,1955-08-15,"[416, 483, 613, 294, 488, 590, 305, 306, 433, 276, 625, 310, 316, 542, 575]",2
151,הרשימה הדמוקרטית לערביי ישראל,1951-08-20,1955-08-15,"[497, 251, 605]",2
155,הציונים הכלליים,1951-08-20,1955-08-15,"[544, 289, 386, 578, 548, 581, 426, 620, 410, 624, 273, 466, 570, 535, 600, 249, 282, 539, 318, 287]",2
157,האיחוד הארצי של הספרדים,1951-08-20,1955-08-15,[258],2
159,חקלאות ופיתוח,1951-08-20,1955-08-15,[420],2
165,פועלי אגודת ישראל,1951-08-20,1955-08-15,"[456, 505]",2
167,המפלגה הקומוניסטית הישראלית,1951-08-20,1955-08-15,"[394, 395, 430, 507, 414]",2
173,תורה ועבודה הפועל המזרחי,1951-08-20,1955-08-15,"[288, 417, 398, 245, 630, 663, 344, 602]",2
179,התאחדות התימנים בישראל,1951-08-20,1955-08-15,[349],2
181,הקידמה והעבודה,1951-08-20,1955-08-15,[422],2
183,הספרדים,1951-08-20,1955-08-15,[674],2
171,עם התורה אגודת ישראל,1951-08-20,1953-05-31,"[481, 477]",2
169,המזרחי ודתיים בלתי מפלגתיים,1951-08-20,1952-08-13,"[571, 517]",2
149,מפלגת פועלי ארץ ישראל,1951-08-20,1952-04-03,"[643, 392, 266, 268, 525, 270, 529, 530, 277, 665, 666, 668, 541, 669, 672, 675, 296, 680, 681, 683, 684, 429, 685, 568, 441, 313, 314, 188, 326, 459, 460, 334, 468, 469, 473, 606, 248, 482, 504, 362, 246, 247, 376, 378, 381]",2
153,תנועת החירות,1951-08-20,1951-11-01,"[295, 489, 237, 622, 692, 284, 254, 511]",2
161,המפלגה הפרוגרסיבית,1951-08-20,1951-09-09,"[352, 393, 593, 615]",2
109,מפלגת פועלי ארץ ישראל,1951-05-22,1951-08-20,"[390, 392, 266, 268, 270, 529, 530, 277, 668, 541, 286, 669, 672, 675, 296, 680, 681, 684, 429, 685, 313, 314, 186, 188, 441, 320, 448, 322, 326, 459, 334, 335, 468, 469, 604, 606, 482, 356, 376, 504, 362, 363, 371, 247, 248, 378]",1
109,מפלגת פועלי ארץ ישראל,1951-05-21,1951-05-21,"[390, 392, 266, 268, 270, 529, 530, 277, 668, 541, 286, 669, 672, 675, 296, 680, 681, 684, 429, 685, 313, 314, 186, 188, 441, 320, 448, 322, 326, 459, 334, 335, 468, 469, 604, 606, 482, 356, 376, 487, 504, 362, 363, 371, 247, 248, 378]",1
109,מפלגת פועלי ארץ ישראל,1951-05-20,1951-05-20,"[390, 392, 266, 268, 270, 529, 530, 277, 668, 541, 286, 669, 672, 675, 296, 680, 681, 684, 429, 685, 313, 314, 186, 188, 441, 320, 448, 326, 459, 334, 335, 468, 469, 604, 606, 248, 482, 356, 487, 504, 362, 363, 371, 247, 376, 378]",1
109,מפלגת פועלי ארץ ישראל,1951-05-19,1951-05-19,"[390, 392, 266, 268, 270, 529, 530, 277, 668, 541, 286, 669, 672, 675, 296, 680, 681, 684, 429, 685, 313, 314, 186, 188, 441, 320, 448, 326, 459, 334, 335, 468, 469, 604, 606, 248, 482, 356, 487, 504, 362, 363, 371, 628, 247, 376, 378]",1
105,מפלגת הפועלים המאוחדת,1951-04-13,1951-08-20,"[416, 483, 613, 294, 631, 488, 524, 590, 305, 433, 625, 276, 310, 342, 632, 250, 285, 542, 575]",1
105,מפלגת הפועלים המאוחדת,1951-04-12,1951-04-12,"[416, 483, 613, 294, 631, 488, 428, 524, 590, 305, 433, 625, 276, 310, 342, 632, 250, 285, 542, 575]",1
105,מפלגת הפועלים המאוחדת,1951-04-11,1951-04-11,"[416, 613, 294, 631, 488, 428, 524, 590, 305, 433, 625, 276, 310, 342, 632, 250, 285, 542, 575]",1
105,מפלגת הפועלים המאוחדת,1951-04-10,1951-04-10,"[416, 613, 294, 631, 488, 428, 524, 590, 632, 305, 433, 625, 276, 310, 342, 312, 250, 285, 542, 575]",1
109,מפלגת פועלי ארץ ישראל,1951-02-13,1951-05-18,"[390, 392, 266, 268, 270, 529, 530, 277, 668, 541, 286, 669, 672, 675, 296, 680, 681, 684, 429, 685, 313, 314, 186, 188, 441, 320, 326, 459, 334, 335, 468, 469, 604, 606, 248, 482, 356, 487, 504, 362, 363, 371, 628, 247, 376, 378]",1
109,מפלגת פועלי ארץ ישראל,1951-02-12,1951-02-12,"[390, 392, 266, 268, 270, 529, 530, 660, 277, 668, 541, 286, 415, 669, 672, 675, 296, 680, 681, 684, 429, 685, 313, 314, 186, 188, 441, 320, 326, 459, 334, 335, 468, 469, 604, 606, 248, 482, 356, 487, 504, 362, 363, 371, 628, 247, 376, 378]",1
109,מפלגת פועלי ארץ ישראל,1951-02-06,1951-02-11,"[390, 392, 266, 268, 270, 529, 530, 660, 277, 668, 541, 286, 415, 669, 672, 675, 296, 680, 681, 684, 429, 685, 313, 314, 186, 188, 320, 326, 459, 334, 335, 468, 469, 604, 606, 248, 482, 356, 487, 504, 362, 363, 371, 628, 376, 378]",1
109,מפלגת פועלי ארץ ישראל,1951-02-05,1951-02-05,"[390, 392, 266, 268, 270, 655, 529, 530, 660, 277, 668, 541, 286, 415, 669, 672, 675, 296, 680, 681, 684, 429, 685, 313, 314, 186, 188, 573, 320, 326, 459, 334, 335, 468, 469, 604, 606, 248, 482, 356, 487, 504, 362, 363, 371, 628, 376, 378]",1
