mk_individual_id,faction_id,faction_name,start_date,finish_date,knesset
456,379,חזית דתית תורתית,1974-01-21,1977-06-13,8
461,355,הליכוד,1974-01-21,1977-06-13,8
467,375,המערך,1974-01-21,1977-06-13,8
470,389,הרשימה הקומוניסטית החדשה,1974-01-21,1977-06-13,8
471,355,הליכוד,1974-01-21,1977-06-13,8
479,375,המערך,1974-01-21,1977-06-13,8
481,379,חזית דתית תורתית,1974-01-21,1977-06-13,8
485,355,הליכוד,1974-01-21,1977-06-13,8
489,355,הליכוד,1974-01-21,1977-06-13,8
493,355,הליכוד,1974-01-21,1977-06-13,8
494,359,התנועה לזכויות האזרח ולשלום,1974-01-21,1977-06-13,8
496,375,המערך,1974-01-21,1977-06-13,8
497,365,הקידמה והפיתוח,1974-01-21,1977-06-13,8
508,357,"המפד""ל",1974-01-21,1977-06-13,8
569,355,הליכוד,1974-01-21,1977-06-13,8
572,385,מוקד,1974-01-21,1977-06-13,8
576,359,התנועה לזכויות האזרח ולשלום,1974-01-21,1977-06-13,8
582,355,הליכוד,1974-01-21,1977-06-13,8
585,375,המערך,1974-01-21,1977-06-13,8
596,375,המערך,1974-01-21,1977-06-13,8
598,355,הליכוד,1974-01-21,1977-06-13,8
607,375,המערך,1974-01-21,1977-06-13,8
608,375,המערך,1974-01-21,1977-06-13,8
609,355,הליכוד,1974-01-21,1977-06-13,8
610,355,הליכוד,1974-01-21,1977-06-13,8
619,375,המערך,1974-01-21,1977-06-13,8
624,355,הליכוד,1974-01-21,1977-06-13,8
630,357,"המפד""ל",1974-01-21,1977-06-13,8
637,371,רשימת פועלי ישראל,1974-01-21,1977-06-13,8
638,355,הליכוד,1974-01-21,1977-06-13,8
649,357,"המפד""ל",1974-01-21,1977-06-13,8
651,355,הליכוד,1974-01-21,1977-06-13,8
658,387,המפלגה הליברלית העצמאית,1974-01-21,1977-06-13,8
677,375,המערך,1974-01-21,1977-06-13,8
678,355,הליכוד,1974-01-21,1977-06-13,8
682,375,המערך,1974-01-21,1977-06-13,8
687,375,המערך,1974-01-21,1977-06-13,8
688,375,המערך,1974-01-21,1977-06-13,8
692,355,הליכוד,1974-01-21,1977-06-13,8
434,375,המערך,1974-01-21,1977-05-19,8
440,375,המערך,1974-01-21,1977-05-16,8
516,355,הליכוד,1974-01-21,1977-01-22,8
679,355,הליכוד,1974-01-21,1977-01-21,8
379,355,הליכוד,1974-01-21,1977-01-19,8
552,375,המערך,1974-01-21,1977-01-03,8
354,375,המערך,1974-01-21,1976-09-01,8
686,379,חזית דתית תורתית,1974-01-21,1975-11-23,8
545,375,המערך,1974-01-21,1975-08-12,8
562,375,המערך,1974-01-21,1975-04-08,8
125,355,הליכוד,1974-01-21,1974-12-23,8
685,375,המערך,1974-01-21,1974-06-10,8
373,387,המפלגה הליברלית העצמאית,1974-01-21,1974-03-10,8
593,387,המפלגה הליברלית העצמאית,1974-01-21,1974-03-10,8
180,367,לבדוים ולכפרים,1974-01-21,1974-02-26,8
251,365,הקידמה והפיתוח,1974-01-21,1974-02-26,8
404,375,המערך,1974-01-21,1974-02-14,8
501,319,אגודת ישראל,1972-11-27,1974-01-21,7
434,337,המערך,1972-04-04,1974-01-21,7
507,333,המפלגה הקומוניסטית הישראלית,1972-03-13,1974-01-21,7
369,325,גוש תנועת החרות-מפלגה ליברלית,1972-02-26,1974-01-21,7
470,351,הרשימה הקומוניסטית החדשה,1972-02-16,1974-01-21,7
118,337,המערך,1971-09-01,1974-01-21,7
241,319,אגודת ישראל,1971-08-07,1974-01-21,7
300,315,"המפד""ל",1971-04-04,1974-01-21,7
116,315,"המפד""ל",1970-07-16,1974-01-21,7
637,327,רשימת פועלי ישראל,1970-05-27,1974-01-21,7
164,325,גוש תנועת החרות-מפלגה ליברלית,1970-01-29,1974-01-21,7
389,337,המערך,1969-12-16,1974-01-21,7
257,347,המפלגה הליברלית העצמאית,1969-12-15,1974-01-21,7
331,341,חזית דתית לאומית,1969-12-15,1974-01-21,7
508,315,"המפד""ל",1969-12-15,1974-01-21,7
44,315,"המפד""ל",1969-11-17,1974-01-21,7
72,325,גוש תנועת החרות-מפלגה ליברלית,1969-11-17,1974-01-21,7
104,337,המערך,1969-11-17,1974-01-21,7
146,331,פועלי אגודת ישראל,1969-11-17,1974-01-21,7
159,325,גוש תנועת החרות-מפלגה ליברלית,1969-11-17,1974-01-21,7
181,337,המערך,1969-11-17,1974-01-21,7
183,325,גוש תנועת החרות-מפלגה ליברלית,1969-11-17,1974-01-21,7
193,337,המערך,1969-11-17,1974-01-21,7
235,339,רשימה ממלכתית,1969-11-17,1974-01-21,7
236,337,המערך,1969-11-17,1974-01-21,7
238,353,העולם הזה - כוח חדש,1969-11-17,1974-01-21,7
240,325,גוש תנועת החרות-מפלגה ליברלית,1969-11-17,1974-01-21,7
251,321,הקידמה והפיתוח,1969-11-17,1974-01-21,7
255,337,המערך,1969-11-17,1974-01-21,7
259,337,המערך,1969-11-17,1974-01-21,7
261,337,המערך,1969-11-17,1974-01-21,7
263,337,המערך,1969-11-17,1974-01-21,7
269,337,המערך,1969-11-17,1974-01-21,7
272,337,המערך,1969-11-17,1974-01-21,7
274,325,גוש תנועת החרות-מפלגה ליברלית,1969-11-17,1974-01-21,7
275,325,גוש תנועת החרות-מפלגה ליברלית,1969-11-17,1974-01-21,7
284,325,גוש תנועת החרות-מפלגה ליברלית,1969-11-17,1974-01-21,7
290,337,המערך,1969-11-17,1974-01-21,7
294,337,המערך,1969-11-17,1974-01-21,7
303,337,המערך,1969-11-17,1974-01-21,7
307,337,המערך,1969-11-17,1974-01-21,7
319,337,המערך,1969-11-17,1974-01-21,7
324,337,המערך,1969-11-17,1974-01-21,7
329,325,גוש תנועת החרות-מפלגה ליברלית,1969-11-17,1974-01-21,7
333,347,המפלגה הליברלית העצמאית,1969-11-17,1974-01-21,7
336,337,המערך,1969-11-17,1974-01-21,7
342,337,המערך,1969-11-17,1974-01-21,7
347,337,המערך,1969-11-17,1974-01-21,7
354,337,המערך,1969-11-17,1974-01-21,7
365,337,המערך,1969-11-17,1974-01-21,7
373,347,המפלגה הליברלית העצמאית,1969-11-17,1974-01-21,7
375,339,רשימה ממלכתית,1969-11-17,1974-01-21,7
379,325,גוש תנועת החרות-מפלגה ליברלית,1969-11-17,1974-01-21,7
380,337,המערך,1969-11-17,1974-01-21,7
385,339,רשימה ממלכתית,1969-11-17,1974-01-21,7
387,337,המערך,1969-11-17,1974-01-21,7
393,337,המערך,1969-11-17,1974-01-21,7
395,351,הרשימה הקומוניסטית החדשה,1969-11-17,1974-01-21,7
400,337,המערך,1969-11-17,1974-01-21,7
404,337,המערך,1969-11-17,1974-01-21,7
409,337,המערך,1969-11-17,1974-01-21,7
412,337,המערך,1969-11-17,1974-01-21,7
413,337,המערך,1969-11-17,1974-01-21,7
416,337,המערך,1969-11-17,1974-01-21,7
417,315,"המפד""ל",1969-11-17,1974-01-21,7
419,337,המערך,1969-11-17,1974-01-21,7
430,351,הרשימה הקומוניסטית החדשה,1969-11-17,1974-01-21,7
433,337,המערך,1969-11-17,1974-01-21,7
436,337,המערך,1969-11-17,1974-01-21,7
441,337,המערך,1969-11-17,1974-01-21,7
448,337,המערך,1969-11-17,1974-01-21,7
449,353,העולם הזה - כוח חדש,1969-11-17,1974-01-21,7
456,331,פועלי אגודת ישראל,1969-11-17,1974-01-21,7
461,325,גוש תנועת החרות-מפלגה ליברלית,1969-11-17,1974-01-21,7
467,337,המערך,1969-11-17,1974-01-21,7
474,315,"המפד""ל",1969-11-17,1974-01-21,7
479,337,המערך,1969-11-17,1974-01-21,7
481,319,אגודת ישראל,1969-11-17,1974-01-21,7
489,325,גוש תנועת החרות-מפלגה ליברלית,1969-11-17,1974-01-21,7
497,321,הקידמה והפיתוח,1969-11-17,1974-01-21,7
502,325,גוש תנועת החרות-מפלגה ליברלית,1969-11-17,1974-01-21,7
519,325,גוש תנועת החרות-מפלגה ליברלית,1969-11-17,1974-01-21,7
520,335,סיעת האחווה הערבית היהודית,1969-11-17,1974-01-21,7
531,315,"המפד""ל",1969-11-17,1974-01-21,7
538,337,המערך,1969-11-17,1974-01-21,7
543,315,"המפד""ל",1969-11-17,1974-01-21,7
545,337,המערך,1969-11-17,1974-01-21,7
550,329,השיתוף והאחוה,1969-11-17,1974-01-21,7
552,337,המערך,1969-11-17,1974-01-21,7
561,337,המערך,1969-11-17,1974-01-21,7
562,337,המערך,1969-11-17,1974-01-21,7
577,315,"המפד""ל",1969-11-17,1974-01-21,7
585,337,המערך,1969-11-17,1974-01-21,7
591,325,גוש תנועת החרות-מפלגה ליברלית,1969-11-17,1974-01-21,7
596,337,המערך,1969-11-17,1974-01-21,7
597,337,המערך,1969-11-17,1974-01-21,7
598,325,גוש תנועת החרות-מפלגה ליברלית,1969-11-17,1974-01-21,7
601,325,גוש תנועת החרות-מפלגה ליברלית,1969-11-17,1974-01-21,7
608,337,המערך,1969-11-17,1974-01-21,7
609,325,גוש תנועת החרות-מפלגה ליברלית,1969-11-17,1974-01-21,7
610,325,גוש תנועת החרות-מפלגה ליברלית,1969-11-17,1974-01-21,7
616,337,המערך,1969-11-17,1974-01-21,7
622,325,גוש תנועת החרות-מפלגה ליברלית,1969-11-17,1974-01-21,7
624,325,גוש תנועת החרות-מפלגה ליברלית,1969-11-17,1974-01-21,7
630,315,"המפד""ל",1969-11-17,1974-01-21,7
638,349,המרכז החפשי,1969-11-17,1974-01-21,7
642,315,"המפד""ל",1969-11-17,1974-01-21,7
651,325,גוש תנועת החרות-מפלגה ליברלית,1969-11-17,1974-01-21,7
658,347,המפלגה הליברלית העצמאית,1969-11-17,1974-01-21,7
665,337,המערך,1969-11-17,1974-01-21,7
671,337,המערך,1969-11-17,1974-01-21,7
673,337,המערך,1969-11-17,1974-01-21,7
678,325,גוש תנועת החרות-מפלגה ליברלית,1969-11-17,1974-01-21,7
679,349,המרכז החפשי,1969-11-17,1974-01-21,7
682,337,המערך,1969-11-17,1974-01-21,7
685,337,המערך,1969-11-17,1974-01-21,7
686,319,אגודת ישראל,1969-11-17,1974-01-21,7
687,337,המערך,1969-11-17,1974-01-21,7
688,337,המערך,1969-11-17,1974-01-21,7
692,325,גוש תנועת החרות-מפלגה ליברלית,1969-11-17,1974-01-21,7
548,325,גוש תנועת החרות-מפלגה ליברלית,1969-11-17,1974-01-15,7
346,319,אגודת ישראל,1969-11-17,1972-11-27,7
321,337,המערך,1969-11-17,1972-04-05,7
542,333,המפלגה הקומוניסטית הישראלית,1969-11-17,1972-03-01,7
544,325,גוש תנועת החרות-מפלגה ליברלית,1969-11-17,1972-02-26,7
414,351,הרשימה הקומוניסטית החדשה,1969-11-17,1972-02-16,7
553,337,המערך,1969-11-17,1971-09-01,7
477,319,אגודת ישראל,1969-11-17,1971-08-07,7
301,315,"המפד""ל",1969-11-17,1971-04-04,7
663,315,"המפד""ל",1969-11-17,1970-07-16,7
684,339,רשימה ממלכתית,1969-11-17,1970-05-27,7
295,325,גוש תנועת החרות-מפלגה ליברלית,1969-11-17,1970-01-29,7
288,315,"המפד""ל",1969-11-17,1969-12-15,7
398,315,"המפד""ל",1969-11-17,1969-12-15,7
593,347,המפלגה הליברלית העצמאית,1969-11-17,1969-12-15,7
263,299,המערך,1969-02-26,1969-11-17,6
404,299,המערך,1969-01-28,1969-11-17,6
433,299,המערך,1969-01-28,1969-11-17,6
257,305,המפלגה הליברלית העצמאית,1968-12-23,1969-11-17,6
332,299,המערך,1968-12-09,1969-11-17,6
393,299,המערך,1968-05-27,1969-11-17,6
146,293,פועלי אגודת ישראל,1967-12-21,1969-11-17,6
286,289,רשימת פועלי ישראל,1967-02-20,1969-11-17,6
485,299,המערך,1967-01-28,1969-11-17,6
454,287,גוש תנועת החרות-מפלגה ליברלית,1966-10-16,1969-11-17,6
269,299,המערך,1966-01-17,1969-11-17,6
400,299,המערך,1966-01-17,1969-11-17,6
333,305,המפלגה הליברלית העצמאית,1966-01-11,1969-11-17,6
355,289,רשימת פועלי ישראל,1965-12-08,1969-11-17,6
403,303,חזית דתית לאומית,1965-12-01,1969-11-17,6
104,289,רשימת פועלי ישראל,1965-11-22,1969-11-17,6
132,299,המערך,1965-11-22,1969-11-17,6
181,299,המערך,1965-11-22,1969-11-17,6
183,287,גוש תנועת החרות-מפלגה ליברלית,1965-11-22,1969-11-17,6
236,299,המערך,1965-11-22,1969-11-17,6
237,287,גוש תנועת החרות-מפלגה ליברלית,1965-11-22,1969-11-17,6
238,311,העולם הזה - כוח חדש,1965-11-22,1969-11-17,6
240,287,גוש תנועת החרות-מפלגה ליברלית,1965-11-22,1969-11-17,6
242,299,המערך,1965-11-22,1969-11-17,6
245,303,חזית דתית לאומית,1965-11-22,1969-11-17,6
247,299,המערך,1965-11-22,1969-11-17,6
251,285,הקידמה והפיתוח,1965-11-22,1969-11-17,6
255,299,המערך,1965-11-22,1969-11-17,6
259,289,רשימת פועלי ישראל,1965-11-22,1969-11-17,6
272,279,מפלגת הפועלים המאוחדת,1965-11-22,1969-11-17,6
276,299,המערך,1965-11-22,1969-11-17,6
277,299,המערך,1965-11-22,1969-11-17,6
284,287,גוש תנועת החרות-מפלגה ליברלית,1965-11-22,1969-11-17,6
288,303,חזית דתית לאומית,1965-11-22,1969-11-17,6
290,299,המערך,1965-11-22,1969-11-17,6
291,299,המערך,1965-11-22,1969-11-17,6
295,287,גוש תנועת החרות-מפלגה ליברלית,1965-11-22,1969-11-17,6
301,303,חזית דתית לאומית,1965-11-22,1969-11-17,6
303,289,רשימת פועלי ישראל,1965-11-22,1969-11-17,6
307,299,המערך,1965-11-22,1969-11-17,6
319,299,המערך,1965-11-22,1969-11-17,6
321,299,המערך,1965-11-22,1969-11-17,6
326,299,המערך,1965-11-22,1969-11-17,6
329,287,גוש תנועת החרות-מפלגה ליברלית,1965-11-22,1969-11-17,6
336,289,רשימת פועלי ישראל,1965-11-22,1969-11-17,6
342,299,המערך,1965-11-22,1969-11-17,6
346,283,אגודת ישראל,1965-11-22,1969-11-17,6
365,299,המערך,1965-11-22,1969-11-17,6
373,305,המפלגה הליברלית העצמאית,1965-11-22,1969-11-17,6
376,299,המערך,1965-11-22,1969-11-17,6
383,299,המערך,1965-11-22,1969-11-17,6
395,309,הרשימה הקומוניסטית החדשה,1965-11-22,1969-11-17,6
398,303,חזית דתית לאומית,1965-11-22,1969-11-17,6
413,299,המערך,1965-11-22,1969-11-17,6
414,309,הרשימה הקומוניסטית החדשה,1965-11-22,1969-11-17,6
416,279,מפלגת הפועלים המאוחדת,1965-11-22,1969-11-17,6
417,303,חזית דתית לאומית,1965-11-22,1969-11-17,6
423,299,המערך,1965-11-22,1969-11-17,6
430,309,הרשימה הקומוניסטית החדשה,1965-11-22,1969-11-17,6
432,287,גוש תנועת החרות-מפלגה ליברלית,1965-11-22,1969-11-17,6
441,299,המערך,1965-11-22,1969-11-17,6
445,299,המערך,1965-11-22,1969-11-17,6
448,299,המערך,1965-11-22,1969-11-17,6
453,287,גוש תנועת החרות-מפלגה ליברלית,1965-11-22,1969-11-17,6
456,293,פועלי אגודת ישראל,1965-11-22,1969-11-17,6
473,299,המערך,1965-11-22,1969-11-17,6
474,303,חזית דתית לאומית,1965-11-22,1969-11-17,6
477,283,אגודת ישראל,1965-11-22,1969-11-17,6
481,283,אגודת ישראל,1965-11-22,1969-11-17,6
489,287,גוש תנועת החרות-מפלגה ליברלית,1965-11-22,1969-11-17,6
497,291,השיתוף והאחוה,1965-11-22,1969-11-17,6
507,295,המפלגה הקומוניסטית הישראלית,1965-11-22,1969-11-17,6
511,287,גוש תנועת החרות-מפלגה ליברלית,1965-11-22,1969-11-17,6
520,285,הקידמה והפיתוח,1965-11-22,1969-11-17,6
525,299,המערך,1965-11-22,1969-11-17,6
530,299,המערך,1965-11-22,1969-11-17,6
538,289,רשימת פועלי ישראל,1965-11-22,1969-11-17,6
543,303,חזית דתית לאומית,1965-11-22,1969-11-17,6
544,287,גוש תנועת החרות-מפלגה ליברלית,1965-11-22,1969-11-17,6
545,299,המערך,1965-11-22,1969-11-17,6
546,299,המערך,1965-11-22,1969-11-17,6
548,287,גוש תנועת החרות-מפלגה ליברלית,1965-11-22,1969-11-17,6
550,291,השיתוף והאחוה,1965-11-22,1969-11-17,6
551,287,גוש תנועת החרות-מפלגה ליברלית,1965-11-22,1969-11-17,6
553,299,המערך,1965-11-22,1969-11-17,6
563,299,המערך,1965-11-22,1969-11-17,6
566,279,מפלגת הפועלים המאוחדת,1965-11-22,1969-11-17,6
578,287,גוש תנועת החרות-מפלגה ליברלית,1965-11-22,1969-11-17,6
583,299,המערך,1965-11-22,1969-11-17,6
584,299,המערך,1965-11-22,1969-11-17,6
585,299,המערך,1965-11-22,1969-11-17,6
586,299,המערך,1965-11-22,1969-11-17,6
591,287,גוש תנועת החרות-מפלגה ליברלית,1965-11-22,1969-11-17,6
601,287,גוש תנועת החרות-מפלגה ליברלית,1965-11-22,1969-11-17,6
608,299,המערך,1965-11-22,1969-11-17,6
609,287,גוש תנועת החרות-מפלגה ליברלית,1965-11-22,1969-11-17,6
616,279,מפלגת הפועלים המאוחדת,1965-11-22,1969-11-17,6
622,287,גוש תנועת החרות-מפלגה ליברלית,1965-11-22,1969-11-17,6
624,287,גוש תנועת החרות-מפלגה ליברלית,1965-11-22,1969-11-17,6
630,303,חזית דתית לאומית,1965-11-22,1969-11-17,6
638,287,גוש תנועת החרות-מפלגה ליברלית,1965-11-22,1969-11-17,6
639,287,גוש תנועת החרות-מפלגה ליברלית,1965-11-22,1969-11-17,6
641,299,המערך,1965-11-22,1969-11-17,6
642,303,חזית דתית לאומית,1965-11-22,1969-11-17,6
645,287,גוש תנועת החרות-מפלגה ליברלית,1965-11-22,1969-11-17,6
654,279,מפלגת הפועלים המאוחדת,1965-11-22,1969-11-17,6
658,305,המפלגה הליברלית העצמאית,1965-11-22,1969-11-17,6
663,303,חזית דתית לאומית,1965-11-22,1969-11-17,6
671,299,המערך,1965-11-22,1969-11-17,6
673,299,המערך,1965-11-22,1969-11-17,6
676,279,מפלגת הפועלים המאוחדת,1965-11-22,1969-11-17,6
678,287,גוש תנועת החרות-מפלגה ליברלית,1965-11-22,1969-11-17,6
679,287,גוש תנועת החרות-מפלגה ליברלית,1965-11-22,1969-11-17,6
682,299,המערך,1965-11-22,1969-11-17,6
684,289,רשימת פועלי ישראל,1965-11-22,1969-11-17,6
685,299,המערך,1965-11-22,1969-11-17,6
686,283,אגודת ישראל,1965-11-22,1969-11-17,6
687,289,רשימת פועלי ישראל,1965-11-22,1969-11-17,6
688,289,רשימת פועלי ישראל,1965-11-22,1969-11-17,6
692,287,גוש תנועת החרות-מפלגה ליברלית,1965-11-22,1969-11-17,6
683,299,המערך,1965-11-22,1969-02-26,6
404,279,מפלגת הפועלים המאוחדת,1965-11-22,1969-01-28,6
433,279,מפלגת הפועלים המאוחדת,1965-11-22,1969-01-28,6
615,305,המפלגה הליברלית העצמאית,1965-11-22,1968-12-23,6
534,299,המערך,1965-11-22,1968-12-09,6
393,305,המפלגה הליברלית העצמאית,1965-11-22,1968-05-27,6
463,293,פועלי אגודת ישראל,1965-11-22,1967-12-21,6
541,289,רשימת פועלי ישראל,1965-11-22,1967-02-20,6
643,299,המערך,1965-11-22,1967-01-28,6
510,287,גוש תנועת החרות-מפלגה ליברלית,1965-11-22,1966-10-16,6
324,299,המערך,1965-11-22,1966-01-17,6
467,299,המערך,1965-11-22,1966-01-17,6
593,305,המפלגה הליברלית העצמאית,1965-11-22,1966-01-11,6
588,289,רשימת פועלי ישראל,1965-11-22,1965-12-08,6
358,303,חזית דתית לאומית,1965-11-22,1965-12-01,6
263,251,מפלגת פועלי ארץ ישראל,1965-07-07,1965-11-22,5
276,261,אחדות העבודה - פועלי ציון,1965-05-04,1965-11-22,5
181,251,מפלגת פועלי ארץ ישראל,1965-05-01,1965-11-22,5
609,255,גוש תנועת החרות-מפלגה ליברלית,1964-08-20,1965-11-22,5
323,261,אחדות העבודה - פועלי ציון,1964-05-11,1965-11-22,5
329,247,המפלגה הליברלית החדשה,1963-11-11,1965-11-22,5
413,251,מפלגת פועלי ארץ ישראל,1963-05-17,1965-11-22,5
602,269,חזית דתית לאומית,1963-04-02,1965-11-22,5
635,269,חזית דתית לאומית,1962-11-08,1965-11-22,5
599,243,מפלגת הפועלים המאוחדת,1962-10-24,1965-11-22,5
298,251,מפלגת פועלי ארץ ישראל,1962-08-28,1965-11-22,5
488,251,מפלגת פועלי ארץ ישראל,1962-08-23,1965-11-22,5
414,265,המפלגה הקומוניסטית הישראלית,1961-10-09,1965-11-22,5
511,253,תנועת החירות,1961-10-09,1965-11-22,5
270,251,מפלגת פועלי ארץ ישראל,1961-09-04,1965-11-24,5
104,251,מפלגת פועלי ארץ ישראל,1961-09-04,1965-11-22,5
129,249,הקידמה והפיתוח,1961-09-04,1965-11-22,5
236,251,מפלגת פועלי ארץ ישראל,1961-09-04,1965-11-22,5
237,253,תנועת החירות,1961-09-04,1965-11-22,5
240,271,המפלגה הליברלית,1961-09-04,1965-11-22,5
245,269,חזית דתית לאומית,1961-09-04,1965-11-22,5
247,251,מפלגת פועלי ארץ ישראל,1961-09-04,1965-11-22,5
248,251,מפלגת פועלי ארץ ישראל,1961-09-04,1965-11-22,5
254,253,תנועת החירות,1961-09-04,1965-11-22,5
259,251,מפלגת פועלי ארץ ישראל,1961-09-04,1965-11-22,5
268,251,מפלגת פועלי ארץ ישראל,1961-09-04,1965-11-22,5
271,253,תנועת החירות,1961-09-04,1965-11-22,5
277,251,מפלגת פועלי ארץ ישראל,1961-09-04,1965-11-22,5
284,253,תנועת החירות,1961-09-04,1965-11-22,5
288,269,חזית דתית לאומית,1961-09-04,1965-11-22,5
290,261,אחדות העבודה - פועלי ציון,1961-09-04,1965-11-22,5
295,253,תנועת החירות,1961-09-04,1965-11-22,5
301,269,חזית דתית לאומית,1961-09-04,1965-11-22,5
305,243,מפלגת הפועלים המאוחדת,1961-09-04,1965-11-22,5
307,251,מפלגת פועלי ארץ ישראל,1961-09-04,1965-11-22,5
313,251,מפלגת פועלי ארץ ישראל,1961-09-04,1965-11-22,5
315,243,מפלגת הפועלים המאוחדת,1961-09-04,1965-11-22,5
318,271,המפלגה הליברלית,1961-09-04,1965-11-22,5
319,251,מפלגת פועלי ארץ ישראל,1961-09-04,1965-11-22,5
326,251,מפלגת פועלי ארץ ישראל,1961-09-04,1965-11-22,5
333,271,המפלגה הליברלית,1961-09-04,1965-11-22,5
342,261,אחדות העבודה - פועלי ציון,1961-09-04,1965-11-22,5
346,245,אגודת ישראל,1961-09-04,1965-11-22,5
355,251,מפלגת פועלי ארץ ישראל,1961-09-04,1965-11-22,5
376,251,מפלגת פועלי ארץ ישראל,1961-09-04,1965-11-22,5
383,261,אחדות העבודה - פועלי ציון,1961-09-04,1965-11-22,5
392,251,מפלגת פועלי ארץ ישראל,1961-09-04,1965-11-22,5
393,271,המפלגה הליברלית,1961-09-04,1965-11-22,5
394,265,המפלגה הקומוניסטית הישראלית,1961-09-04,1965-11-22,5
398,269,חזית דתית לאומית,1961-09-04,1965-11-22,5
403,269,חזית דתית לאומית,1961-09-04,1965-11-22,5
416,243,מפלגת הפועלים המאוחדת,1961-09-04,1965-11-22,5
417,269,חזית דתית לאומית,1961-09-04,1965-11-22,5
421,243,מפלגת הפועלים המאוחדת,1961-09-04,1965-11-22,5
423,251,מפלגת פועלי ארץ ישראל,1961-09-04,1965-11-22,5
430,265,המפלגה הקומוניסטית הישראלית,1961-09-04,1965-11-22,5
432,253,תנועת החירות,1961-09-04,1965-11-22,5
433,243,מפלגת הפועלים המאוחדת,1961-09-04,1965-11-22,5
441,251,מפלגת פועלי ארץ ישראל,1961-09-04,1965-11-22,5
443,271,המפלגה הליברלית,1961-09-04,1965-11-22,5
448,251,מפלגת פועלי ארץ ישראל,1961-09-04,1965-11-22,5
452,271,המפלגה הליברלית,1961-09-04,1965-11-22,5
453,253,תנועת החירות,1961-09-04,1965-11-22,5
456,263,פועלי אגודת ישראל,1961-09-04,1965-11-22,5
459,251,מפלגת פועלי ארץ ישראל,1961-09-04,1965-11-22,5
463,263,פועלי אגודת ישראל,1961-09-04,1965-11-22,5
467,261,אחדות העבודה - פועלי ציון,1961-09-04,1965-11-22,5
473,251,מפלגת פועלי ארץ ישראל,1961-09-04,1965-11-22,5
477,245,אגודת ישראל,1961-09-04,1965-11-22,5
478,253,תנועת החירות,1961-09-04,1965-11-22,5
481,245,אגודת ישראל,1961-09-04,1965-11-22,5
489,253,תנועת החירות,1961-09-04,1965-11-22,5
497,259,השיתוף והאחוה,1961-09-04,1965-11-22,5
507,265,המפלגה הקומוניסטית הישראלית,1961-09-04,1965-11-22,5
510,253,תנועת החירות,1961-09-04,1965-11-22,5
520,249,הקידמה והפיתוח,1961-09-04,1965-11-22,5
524,261,אחדות העבודה - פועלי ציון,1961-09-04,1965-11-22,5
525,251,מפלגת פועלי ארץ ישראל,1961-09-04,1965-11-22,5
530,251,מפלגת פועלי ארץ ישראל,1961-09-04,1965-11-22,5
541,251,מפלגת פועלי ארץ ישראל,1961-09-04,1965-11-22,5
542,265,המפלגה הקומוניסטית הישראלית,1961-09-04,1965-11-22,5
543,269,חזית דתית לאומית,1961-09-04,1965-11-22,5
544,271,המפלגה הליברלית,1961-09-04,1965-11-22,5
545,251,מפלגת פועלי ארץ ישראל,1961-09-04,1965-11-22,5
546,251,מפלגת פועלי ארץ ישראל,1961-09-04,1965-11-22,5
548,271,המפלגה הליברלית,1961-09-04,1965-11-22,5
550,259,השיתוף והאחוה,1961-09-04,1965-11-22,5
551,271,המפלגה הליברלית,1961-09-04,1965-11-22,5
563,251,מפלגת פועלי ארץ ישראל,1961-09-04,1965-11-22,5
578,271,המפלגה הליברלית,1961-09-04,1965-11-22,5
583,251,מפלגת פועלי ארץ ישראל,1961-09-04,1965-11-22,5
584,251,מפלגת פועלי ארץ ישראל,1961-09-04,1965-11-22,5
585,251,מפלגת פועלי ארץ ישראל,1961-09-04,1965-11-22,5
591,271,המפלגה הליברלית,1961-09-04,1965-11-22,5
593,271,המפלגה הליברלית,1961-09-04,1965-11-22,5
597,251,מפלגת פועלי ארץ ישראל,1961-09-04,1965-11-22,5
601,271,המפלגה הליברלית,1961-09-04,1965-11-22,5
608,251,מפלגת פועלי ארץ ישראל,1961-09-04,1965-11-22,5
615,271,המפלגה הליברלית,1961-09-04,1965-11-22,5
622,253,תנועת החירות,1961-09-04,1965-11-22,5
624,271,המפלגה הליברלית,1961-09-04,1965-11-22,5
625,243,מפלגת הפועלים המאוחדת,1961-09-04,1965-11-22,5
630,269,חזית דתית לאומית,1961-09-04,1965-11-22,5
638,253,תנועת החירות,1961-09-04,1965-11-22,5
639,253,תנועת החירות,1961-09-04,1965-11-22,5
641,251,מפלגת פועלי ארץ ישראל,1961-09-04,1965-11-22,5
642,269,חזית דתית לאומית,1961-09-04,1965-11-22,5
643,251,מפלגת פועלי ארץ ישראל,1961-09-04,1965-11-22,5
647,253,תנועת החירות,1961-09-04,1965-11-22,5
654,243,מפלגת הפועלים המאוחדת,1961-09-04,1965-11-22,5
658,271,המפלגה הליברלית,1961-09-04,1965-11-22,5
663,269,חזית דתית לאומית,1961-09-04,1965-11-22,5
676,243,מפלגת הפועלים המאוחדת,1961-09-04,1965-11-22,5
682,261,אחדות העבודה - פועלי ציון,1961-09-04,1965-11-22,5
683,251,מפלגת פועלי ארץ ישראל,1961-09-04,1965-11-22,5
684,251,מפלגת פועלי ארץ ישראל,1961-09-04,1965-11-22,5
685,251,מפלגת פועלי ארץ ישראל,1961-09-04,1965-11-22,5
686,245,אגודת ישראל,1961-09-04,1965-11-22,5
