CommitteeSessionID,Number,KnessetNum,TypeID,TypeDesc,CommitteeID,Location,SessionUrl,BroadcastUrl,StartDate,FinishDate,Note,LastUpdatedDate,download_crc32c,download_filename,download_filesize,parts_crc32c,parts_filesize,parts_parsed_filename,text_crc32c,text_filesize,text_parsed_filename,topics,committee_name
473836,760,18,161,פתוחה,660,"חדר הוועדה, באגף הוועדות (קדמה), קומה 3, חדר 3730",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=473836,http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesBroadcast.aspx?TopicID=3008,2012-07-22 15:30:00,,,2013-08-01 16:13:20,x4170w==,files/23/2/1/211290.DOC,58368,VHgykA==,8460,files/4/7/473836.csv,OSsdxw==,8448,files/4/7/473836.txt,"[""תקנות האזרחים הוותיקים (שליחה ופרסום של חוברת מידע), התש\""ב - 2012""]","העבודה, הרווחה והבריאות"
473845,762,18,161,פתוחה,660,"חדר הוועדה, באגף הוועדות (קדמה), קומה 3, חדר 3730",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=473845,http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesBroadcast.aspx?TopicID=3010,2012-07-23 10:30:00,,,2013-08-01 16:19:27,/sdFjQ==,files/23/2/1/211142.DOC,88064,OJXErQ==,14586,files/4/7/473845.csv,Ixsj7g==,14560,files/4/7/473845.txt,"[""חוק הבטחת הכנסה (תיקון מס' 41), התשע\""ג-2012""]","העבודה, הרווחה והבריאות"
473846,763,18,161,פתוחה,660,"חדר הוועדה, באגף הוועדות (קדמה), קומה 3, חדר 3730",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=473846,,2012-07-23 11:00:00,,,2013-08-01 16:12:56,xo9AoQ==,files/23/2/1/211139.DOC,72704,O7Fa3w==,10076,files/4/7/473846.csv,3RZ8OA==,10061,files/4/7/473846.txt,"[""חוק לתיקון פקודת הרוקחים (מס' 20) (תיקון), התשע\""ב-2012""]","העבודה, הרווחה והבריאות"
473847,765,18,161,פתוחה,660,"חדר הוועדה, באגף הוועדות (קדמה), קומה 3, חדר 3730",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=473847,http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesBroadcast.aspx?TopicID=3014,2012-07-24 12:30:00,,,2013-01-25 16:53:27,,,0,,0,,,0,,"[""תקנות הרוקחים (מכירה של תכשיר בלא מרשם שלא בבית מרקחת או שלא בידי רוקח)(תיקון), התשע\""ב - 2011""]","העבודה, הרווחה והבריאות"
473849,153,18,161,פתוחה,662,"חדר הוועדה, באגף הוועדות (קדמה), קומה 2, חדר 2730",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=473849,http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesBroadcast.aspx?TopicID=3027,2012-07-23 10:00:00,2012-07-23 11:00:00,,2013-08-01 16:19:45,zHMvYA==,files/23/2/1/211326.DOC,297984,47LAnA==,98329,files/4/7/473849.csv,a8Fw7Q==,98208,files/4/7/473849.txt,"[""קביעת הקריטריונים למקצועות שוחקים והשפעתם על נשים.""]",לקידום מעמד האישה
473854,767,18,161,פתוחה,660,"חדר הוועדה, באגף הוועדות (קדמה), קומה 3, חדר 3730",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=473854,http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesBroadcast.aspx?TopicID=3017,2012-07-25 09:30:00,,,2013-08-01 16:13:54,ASsVeg==,files/23/2/1/211506.DOC,267776,eb9IvA==,66540,files/4/7/473854.csv,caWElw==,66402,files/4/7/473854.txt,"[""הצעת חוק שעות עבודה ומנוחה (תיקון מס' 14), התשע\""א-2010""]","העבודה, הרווחה והבריאות"
473856,768,18,161,פתוחה,660,"חדר הוועדה, באגף הוועדות (קדמה), קומה 3, חדר 3730",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=473856,http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesBroadcast.aspx?TopicID=3051,2012-07-25 10:30:00,,,2013-08-01 16:14:27,MImCBg==,files/23/2/1/211846.DOC,255488,WvmXWw==,60264,files/4/7/473856.csv,mwXs5Q==,60206,files/4/7/473856.txt,"[""חוק הבטחת הכנסה (תיקון מס' 40), התשע\""ב-2012"", ""הצעת חוק הבטחת הכנסה (תיקון מס' 35) (רכב בשווי נמוך), התש\""ע-2010""]","העבודה, הרווחה והבריאות"
473864,1174,18,161,פתוחה,653,"חדר הוועדה, באגף הוועדות (קדמה), קומה 3, חדר 3750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=473864,,2012-07-25 10:00:00,2012-07-25 10:05:00,,2013-08-01 16:19:30,YkeOKw==,files/23/2/1/211291.DOC,57344,03NUqQ==,6387,files/4/7/473864.csv,Tan5Mw==,6384,files/4/7/473864.txt,"[""הגדלת תקרת הערבויות לחברת אשרא לצורך הרחבת פרוטוקול פיננסי עם סין""]",הכספים
473865,1164,18,161,פתוחה,653,"חדר הוועדה, באגף הוועדות (קדמה), קומה 3, חדר 3750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=473865,,2012-07-23 10:15:00,2012-07-23 11:20:00,,2013-08-01 16:19:29,89LzNQ==,files/23/2/1/211243.DOC,284160,uYGEiQ==,80303,files/4/7/473865.csv,7kiApQ==,80302,files/4/7/473865.txt,"[""מעקב אחר התקדמות הרפורמה ברשות השידור"", ""בעניין עיצומי העובדים ברשות השידור והשפעתם על שידורי הרשתות השונות."", ""הרפורמה ברשות השידור וההסכם עם העובדים, הצעתו של ח\""כ ציון פיניאן""]",הכספים
473868,1175,18,161,פתוחה,653,"חדר הוועדה, באגף הוועדות (קדמה), קומה 3, חדר 3750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=473868,,2012-07-25 10:05:00,2012-07-25 10:50:00,מ/686,2013-08-01 16:19:31,rZ3gTg==,files/23/2/1/211292.DOC,244736,OzHXmw==,62085,files/4/7/473868.csv,oA61eg==,62223,files/4/7/473868.txt,"[""חוק לתיקון פקודת מס הכנסה (מס' 196), התשע\""ג-2012""]",הכספים
473870,1177,18,161,פתוחה,653,"חדר הוועדה, באגף הוועדות (קדמה), קומה 3, חדר 3750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=473870,,2012-07-25 11:15:00,2012-07-25 11:45:00,,2013-08-01 16:19:31,ZDn8yQ==,files/23/2/1/211293.DOC,120832,xIIPPw==,24238,files/4/7/473870.csv,YjtF0g==,24337,files/4/7/473870.txt,"[""1.תקנות הפיקוח על שירותים פיננסיים (קופות גמל)(כללים לניהול קופת גמל מרכזית לקצבה), התשע\""ב - 2012 2.תקנות מס הכנסה (כללים לאישור ולניהול קופות גמל)(תיקון), התשע\""א - 2011""]",הכספים
473873,1167,18,161,פתוחה,653,"חדר הוועדה, באגף הוועדות (קדמה), קומה 3, חדר 3750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=473873,,2012-07-24 10:00:00,2012-07-24 10:20:00,,2013-09-10 23:55:22,4/ENcA==,files/23/2/1/211327.DOC,65536,4mZpFA==,9360,files/4/7/473873.csv,liCYIQ==,9344,files/4/7/473873.txt,"[""מינוי מנהל כללי למשרד מבקר המדינה בהתאם להוראות סעיף 12 וסעיף 41(3) לחוק שירות המדינה (מינויים), התשי\""ט - 1959""]",הכספים
473874,1168,18,161,פתוחה,653,"חדר הוועדה, באגף הוועדות (קדמה), קומה 3, חדר 3750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=473874,,2012-07-24 10:20:00,2012-07-24 10:30:00,,2013-09-10 23:55:23,g1GfPA==,files/23/2/1/211328.DOC,64000,Uss51Q==,10358,files/4/7/473874.csv,NdVfAw==,10344,files/4/7/473874.txt,"[""בחינה מחדש של בקשות סיוע מסלולי תעסוקה שהוגשו בשנים 2010 ו 2011 וסורבו בגלל מגבלת תקציב בתמת"", ""בחינה מחדש של בקשות סיוע מסלולי תעסוקה שהוגשו בשנים 2010 ו-2011 וסורבו בגלל מגבלת תקציב בתמ\""ת""]",הכספים
473875,1171,18,161,פתוחה,653,"חדר הוועדה, באגף הוועדות (קדמה), קומה 3, חדר 3750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=473875,,2012-07-24 13:45:00,2012-07-24 14:30:00,,2013-09-10 23:55:23,O1ManA==,files/23/2/1/211329.DOC,155136,wc5+bQ==,29802,files/4/7/473875.csv,MKLfWw==,29788,files/4/7/473875.txt,"[""שינויים בתקציב לשנת 2012""]",הכספים
473876,297,18,161,פתוחה,652,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=473876,,2012-07-18 17:30:00,,,2013-07-14 23:11:23,7+3ajA==,files/23/2/1/210623.DOC,43520,EkNmjA==,4359,files/4/7/473876.csv,h54SuA==,4327,files/4/7/473876.txt,"[""המלצה לבחירת סגן ליושב-ראש הכנסת""]",הכנסת
473885,,18,161,פתוחה,652,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=473885,,2012-07-24 13:00:00,,,2012-09-19 15:27:38,,,,,,,,,,"[""שינוי שמה של הוועדה \""לקידום מעמד האישה\""""]",הכנסת
473886,299,18,161,פתוחה,652,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=473886,,2012-07-24 10:00:00,,,2013-07-20 23:14:48,oMIsYw==,files/23/2/1/210853.DOC,70144,/I/k1A==,13363,files/4/7/473886.csv,u6tJEw==,13289,files/4/7/473886.txt,"[""בקשת יושב ראש ועדה למיזוג הצעות חוק."", ""הצעת חוק שירות ביטחון (תיקון- ביטול פטור מטעמי מצפון לאישה), התשע\""א- 2011"", ""הצעה לסדר היום בנושא: \""דו\""ח הוועדה בראשות אדמונד לוי בנושא הכשרת מאחזים\"""", ""הצעה לסדר-היום בנושא: \""שמירת זכויות אזרחי ישראל בשטחי A שהמשפט הישראלי לא חל בהם\"""", ""הצעת חוק הקמת מאגר מידע לעניין מחירי מוצרים ברשתות שיווק, התשע\""ב-2012"", ""קביעת הרכב הוועדה המשותפת של ועדת החוקה, חוק ומשפט וועדת הכספים על פי חוק ביטוח רכב מנועי (ביטוח בתנאי תחרות מבוקרת, הסדרים לתקופת מעבר והוראות לעניין אבנר), תשנ\""ז- 1997."", ""הצעת חוק סיוע חוץ לארגוני מגזר שלישי במדינות תומכות, התשע\""ב-2012"", ""חוק נכסים של נספי השואה (השבה ליורשים והקדשה למטרות סיוע והנצחה) (תיקון מס' 2), התשע\""ב-2012""]",הכנסת
473908,766,18,161,פתוחה,660,"חדר הוועדה, באגף הוועדות (קדמה), קומה 3, חדר 3730",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=473908,http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesBroadcast.aspx?TopicID=3016,2012-07-25 08:30:00,,,2013-08-01 16:14:33,YQI7gA==,files/23/2/1/211507.DOC,152576,ZzNSBQ==,33709,files/4/7/473908.csv,m3+aDA==,33626,files/4/7/473908.txt,"[""מאבטחים במזרח ירושלים""]","העבודה, הרווחה והבריאות"
473909,676,18,161,פתוחה,659,"חדר הוועדה, באגף הוועדות (קדמה), קומה 2, חדר 2720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=473909,http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesBroadcast.aspx?TopicID=3028,2012-07-23 09:15:00,,,2013-07-28 23:10:22,0bT57w==,files/23/2/1/211127.DOC,130048,331kFQ==,31165,files/4/7/473909.csv,8oBllA==,31183,files/4/7/473909.txt,"[""הצעת חוק צער בעלי חיים (הגנה על בעלי חיים) (תיקון מס' 11) (תכנית לעובדי המדינה), התשע\""ב-2012 ""]","החינוך, התרבות והספורט"
473912,681,18,161,פתוחה,659,"חדר הוועדה, באגף הוועדות (קדמה), קומה 2, חדר 2720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=473912,http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesBroadcast.aspx?TopicID=3033,2012-07-24 12:00:00,,,2013-08-01 16:13:36,dcbRXQ==,files/23/2/1/211148.DOC,167936,ydlHdg==,46059,files/4/7/473912.csv,iF7A0A==,46112,files/4/7/473912.txt,"[""תקנות המל\""ג (אגרות), התשע\""ב-2012""]","החינוך, התרבות והספורט"
473919,684,18,161,פתוחה,659,"חדר הוועדה, באגף הוועדות (קדמה), קומה 2, חדר 2720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=473919,http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesBroadcast.aspx?TopicID=3035,2012-07-25 10:00:00,,,2013-07-21 23:10:21,ocuQ2w==,files/23/2/1/211076.DOC,129536,qFBQDA==,44581,files/4/7/473919.csv,BeazIg==,44552,files/4/7/473919.txt,"[""תשלומי הורים לשנה\""ל תשע\""ג""]","החינוך, התרבות והספורט"
473928,,18,161,פתוחה,660,"חדר הוועדה, באגף הוועדות (קדמה), קומה 3, חדר 3730",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=473928,,2012-07-23 11:30:00,,,2012-09-19 15:27:36,,,,,,,,,,"[""חוק ההנדסאים והטכנאים המוסמכים, התשע\""ג-2012""]","העבודה, הרווחה והבריאות"
473936,928,18,161,פתוחה,654,"חדר הוועדה, באגף הוועדות (קדמה), קומה 3, חדר 3740",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=473936,http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesBroadcast.aspx?TopicID=3026,2012-07-23 12:30:00,,,2013-08-01 16:13:22,Fjtm5A==,files/23/2/1/211299.DOC,449024,qz8YJw==,139678,files/4/7/473936.csv,QhGJiQ==,139912,files/4/7/473936.txt,"[""חוק הגנת הצרכן (תיקון מס' 37), התשע\""ד-2014""]",הכלכלה
473942,,18,161,פתוחה,658,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=473942,,2012-08-08 12:00:00,,,2012-09-19 15:27:36,,,,,,,,,,"[""שיעור יוצאי אתיופיה המועסקים במחלקות קליטה ברשויות המקומיות ביחס לשיעורם באוכלוסיית הרשות ""]","העלייה, הקליטה והתפוצות"
473946,764,18,161,פתוחה,660,"חדר הוועדה, באגף הוועדות (קדמה), קומה 3, חדר 3730",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=473946,http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesBroadcast.aspx?TopicID=3012,2012-07-23 11:32:00,,,2013-01-25 16:46:56,,,,,,,,,,"[""חוק למניעת אלימות במוסדות רפואיים (תיקון), התשע\""ב-2012"", ""הצעת חוק העונשין (תיקון - תקיפת עובד סוציאלי), התשע\""א-2010""]","העבודה, הרווחה והבריאות"
473976,,18,161,פתוחה,658,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=473976,,2012-07-25 10:00:00,,,2012-09-19 15:27:33,,,,,,,,,,"[""הערכות בריטניה להתמודד עם האיום הבטחוני על היהודים והישראלים  במהלך המשחקים האולימפיים ""]","העלייה, הקליטה והתפוצות"
473981,682,18,161,פתוחה,659,"חדר הוועדה, באגף הוועדות (קדמה), קומה 2, חדר 2720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=473981,http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesBroadcast.aspx?TopicID=3034,2012-07-24 12:30:00,,,2013-08-01 16:13:55,5yx3OA==,files/23/2/1/211508.DOC,165376,cCYfmA==,58663,files/4/7/473981.csv,irU9uQ==,58757,files/4/7/473981.txt,"[""מעונות הסטודנטים באוניברסיטת תל-אביב""]","החינוך, התרבות והספורט"
473987,298,18,161,פתוחה,652,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=473987,,2012-07-23 12:30:00,,,2013-07-20 23:16:31,z8YcNQ==,files/23/2/1/210858.DOC,70144,cXih3Q==,12706,files/4/7/473987.csv,Of03ag==,12638,files/4/7/473987.txt,"[""הצעת חוק-יסוד: נשיא המדינה (תיקון מס' 8) (שינוי סדרי ההצבעה) "", ""חוק משכן הכנסת, רחבתו ומשמר הכנסת (תיקון מס' 15), התשע\""ב-2012"", ""בקשת יושב ראש ועדה להקדמת הדיון בהצעת חוק"", ""הצעת חוק העונשין (תיקון - תקיפת עובד סוציאלי), התשע\""א-2010"", ""חוק למניעת אלימות במוסדות רפואיים (תיקון), התשע\""ב-2012""]",הכנסת
473990,1165,18,161,פתוחה,653,"חדר הוועדה, באגף הוועדות (קדמה), קומה 3, חדר 3750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=473990,,2012-07-23 11:20:00,2012-07-23 12:20:00,,2013-08-01 16:13:03,YGSzJA==,files/23/2/1/211253.DOC,181760,m/xlMg==,49502,files/4/7/473990.csv,hC8TSA==,49443,files/4/7/473990.txt,"[""חוק לתיקון פקודת העיריות (מס' 131), התשע\""ב-2012""]",הכספים
473993,1166,18,161,פתוחה,653,"חדר הוועדה, באגף הוועדות (קדמה), קומה 3, חדר 3750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=473993,,2012-07-23 12:20:00,2012-07-23 13:30:00,,2013-08-01 16:14:36,mpYimQ==,files/23/2/1/211527.DOC,258048,IKBzZw==,70190,files/4/7/473993.csv,I0TheA==,70135,files/4/7/473993.txt,"[""חוק לתיקון פקודת מס הכנסה (מס' 194), התשע\""ב-2012""]",הכספים
